Date,Open,High,Low,Close,Volume,vwap
20210928,439.69,440.04,432.94,433.72,130436306,435.6599
20210929,435.19,437.04,433.85,434.45,82329213,435.3032
20210930,436.02,436.77,428.78,429.14,140505979,432.0723
20211001,430.98,436.0329,427.23,434.24,129240106,431.7304
20211004,433.0,433.96,426.36,428.64,128569957,429.0804
20211005,430.24,435.49,429.39,433.1,90682520,433.1342
20211006,429.27,435.1199,427.54,434.9,113032245,431.701
20211007,438.39,441.68,438.2,438.66,72437499,439.6776
20211008,439.48,439.89,437.19,437.86,74557404,438.3954
20211011,437.16,440.26,434.62,434.69,65233285,437.1387
20211012,435.67,436.1,432.78,433.62,71181163,434.3745
20211013,434.71,436.05,431.54,435.18,72973979,434.0793
20211014,439.08,442.66,438.58,442.5,70236825,441.0325
20211015,444.75,446.26,444.09,445.87,66260210,445.1635
20211018,443.97,447.55,443.27,447.19,62213228,446.2843
20211019,448.92,450.71,448.27,450.64,46996827,449.8325
20211020,451.13,452.732,451.01,452.41,49571569,451.912
20211021,451.77,453.829,451.31,453.59,41305438,452.4893
20211022,453.13,454.67,451.05,453.12,58845088,453.0358
20211025,454.28,455.9,452.39,455.55,45214507,454.6285
20211026,457.2,458.49,455.56,455.96,56075116,456.8699
20211027,456.45,457.16,453.86,453.94,72437997,455.2163
20211028,455.46,458.4,455.45,458.32,51437944,456.8448
20211029,455.87,459.56,455.56,459.25,70162424,458.3069
20211101,460.3,460.7021,458.2,460.04,48433642,459.4617
20211102,460.22,462.23,460.08,461.9,48908417,461.3656
20211103,461.3,465.15,460.83,464.72,52509825,463.0093
20211104,465.36,467.0,464.99,466.91,52847087,465.9631
20211105,469.28,470.65,466.92,468.53,66390563,468.8782
20211108,469.7,470.23,468.2031,468.93,50405194,468.989
20211109,469.32,469.57,465.88,467.38,51149147,467.3027
20211110,465.58,467.38,462.04,463.62,69429653,464.8782
20211111,465.21,465.29,463.75,463.77,34848495,464.3668
20211112,465.12,467.86,464.11,467.27,53466654,466.3091
20211115,468.64,468.81,466.23,467.43,46980500,467.3736
20211116,467.15,470.485,467.07,469.28,48857502,469.0457
20211117,469.0,469.19,467.48,468.14,47858289,468.3723
