2015-2019,2020-2022,2023-2025,2025-all
0.3818542844050712,0.14602092966658553,0.007746533426291741,0.05869003834415838
0.18029831175217176,0.11368804001819006,0.04737465455981037,0.005291938613512086
0.6770480704129992,0.049011599411860805,0.026513477684489445,0.013001872269606824
0.030745580322828623,0.057875952541718914,0.05323598752756868,0.010201739396567116
0.4358655043586551,0.05559205538990245,0.020241549153228545,0.014220031284068823
0.07071135624381283,0.06950477845351871,0.04293381037567088,0.007926711886670667
0.21047092870297296,0.05659950192438308,0.04482964734010763,0.006854949273375375
0.02721829069134461,0.06687844841999666,0.029810702042033115,0.024868662376822406
0.09169504846738283,0.10655679477161327,0.04493978069387025,0.011570458305853492
0.200075028135551,0.08248730964467006,0.008453085376162307,0.010888501742160276
0.12672665061462424,0.10523907572637844,0.0,0.03112386324952585
0.1510003775009436,0.0671140939597315,0.12108166285483654,0.01629128823361707
0.3046200710780167,0.008997660608241864,0.0756901157613536,0.022707661565012055
0.27472527472527464,0.0094993825401349,0.12690355329949235,0.041698519702550604
0.014963339817447267,0.0228990153423403,0.010598834128245903,0.0
0.40515120821878164,0.02325761686952479,0.010224948875255633,0.030681120883616315
0.03299785513941597,0.035428328491461804,0.04524477422857664,0.02746713753188148
0.37914691943127965,0.04383767535070144,0.047737254153141104,0.014344458257626485
0.6758659532526049,0.03316749585406305,0.13271400132714,0.04223864836325237
0.12391573729863703,0.009575792396820845,0.29729306837740566,0.0397598505029621
0.2516586593456875,0.028574694250771547,0.03874467260751629,0.0642290223425242
0.3983156936383293,0.005523641184268675,0.4790721129601613,0.010047979100203481
0.048186965425852345,0.03138337936228969,1.0594947025264874,0.06153846153846152
0.1459321415541773,0.06991784653032693,0.016149870801033604,0.015055252777694152
0.05243151133831437,0.3843769373837568,0.05394713181082524,0.0
0.13631716460297624,0.022016732716864836,0.09731413001167756,0.1386962552011094
0.2660753880266076,0.42145593869731796,0.060084117764870645,0.07763975155279511
0.04601932811780952,1.0462074978204008,0.03421727972626179,0.278318953520735
0.22389818524628807,1.0723083611070858,0.03252032520325206,0.08996851102114244
0.07383706620723596,1.39898505006172,0.07970667941973528,0.028320589068252647
0.11134479772361744,1.3017405294719908,0.06764984440535793,0.026082420448617652
0.15574457889061938,0.668943922573299,0.012316787781746531,0.18766127140511393
0.17963399573369265,0.13278253172027127,0.027210884353741523,0.15503875968992237
0.049468216670788795,0.8973080757726818,0.045310376076121345,0.09363295880149801
0.41547958214624886,1.1327594019030358,0.04501462975467031,0.0
0.24792363951902807,0.18626309662398152,0.040741495212874346,0.0
0.45032751091703066,0.023643456673365666,1.0993657505285412,0.014285714285714297
0.2797372901970323,0.013192612137203179,0.06291946308724838,0.0
0.05520287054926862,0.07360157016683017,1.0113171201541051,0.17963244438303164
0.014799467219180126,0.10882708585247894,0.09600614439324105,0.11920371915603752
0.04638936137312509,0.013687380235422953,0.7741722945149069,0.0996760528283078
0.07293946024799415,0.02488490730372031,0.19783898949931536,0.12882070500058568
0.05617977528089892,0.01314405888538382,0.30298439630359025,0.12310606060606051
0.0406063887384949,0.06627783669141045,0.1632653061224491,0.07043493572812122
0.08728179551122194,0.012779552715654964,0.17399557102182833,1.3345894174909718
0.1431402774719225,0.012119743061447107,0.3885714285714284,0.06615701264334026
0.05147740142077633,0.012110936175366368,0.478668054110302,0.036366942449313405
0.02170138888888891,0.043333814820164705,0.03246753246753249,0.15060240963855437
0.0,0.13672876431379244,0.03535442814212483,0.2610114192495922
0.0,0.4274519116599381,0.09854158454867963,0.20453945632092901
0.04241961482989757,0.67598017124831,0.024342745861733225,0.11911514463981845
0.008936550491510285,0.7390300230946885,0.19442644199611153,0.118732797236764
0.029790720190660595,0.5698366468279096,0.0,0.03699593044765067
0.12255736365493289,0.4072883172561628,0.112233445566779,0.08215239268843712
0.050793650793650835,0.31704383951022197,0.08399126490844941,0.11331106870229031
0.04853359217915818,0.3235547886108717,0.05385029617662882,0.038817723063273045
0.01900779319521005,0.42481833426495236,0.3310040456050019,0.04635531347780743
0.04138094112083238,0.8896077638495756,0.11976047904191608,0.010035626473982649
0.005437737901033054,0.24630541871921144,0.2016129032258066,0.0
0.08468665936036661,0.5733005733005732,0.5225752508361204,0.11210163881919605
0.13447432762836184,0.03145643284051591,0.7853917141174162,0.05988023952095814
0.07592053650512463,0.4105839416058395,0.8682049276495893,0.004338394793926155
0.10877447425670773,0.3105590062111801,0.44172612979952436,0.09509633672372446
0.1372756071805701,1.1645379413974455,0.03804692454026637,0.012904890953671356
0.01183151916706093,0.06230529595015582,0.3156305749965692,0.10004547521600736
0.34201525914233094,0.18073844564936745,0.20951050726937948,0.08026487408447885
0.111327581408294,0.06923609508423731,0.13859629670695198,0.11590312938449335
0.10286554004408566,0.0,0.1625465628174736,0.09077705156136523
0.022812820805292594,0.0710227272727272,0.05955419431682817,0.0775043596202287
0.06965174129353228,0.01837559720690924,0.3429355281207131,0.336526016049702
0.0442203944459185,0.12406947890818859,0.15737127030089385,0.23682652457075196
0.19945747566618796,0.06100040666937774,0.01975113569030221,0.5124701059104885
0.11790598962427301,0.07577671129073003,0.1268805510241073,0.19150973507819982
0.10971389990716525,2.0360674810936588,0.0,0.4130918334922152
0.2727520683698519,1.807465618860511,0.01676164934629569,0.3030303030303029
0.009348415443582114,0.21505376344086,0.10214504596527069,0.42682926829268286
0.017849174475680515,0.3183933382316924,0.012804097311139576,0.3708281829419036
0.16537125847527695,0.9847806624888091,0.019500780031201266,0.6344890097439384
0.07803017166637753,0.8980582524271842,0.03181420504255148,0.3966679888932962
2.284263959390863,0.12219959266802453,0.029202764528375377,0.11205378581719218
2.284263959390863,0.2335189509610205,0.033456005352960824,0.0
2.284263959390863,0.3638127577007035,0.272108843537415,0.552181115405853
0.18298261665141805,0.7801990852838308,0.22260936895083233,0.10533245556287026
0.0,0.21656740660530613,0.023969319271332716,0.11021307861866286
0.04035512510088785,1.7272727272727273,0.09855453350854075,0.12861736334405155
